Tweet,Avg,Sentiment
'#Howto import objective-C code into bridging header file - @Apigee SDK for @Apple's Swift ' ,0.0,Neutral
'#Trademark Confusion: While @Apple App Store #Trademark was rejected in Australia it's been approved in Europe &amp;...',0.0,Neutral
'@Apple: What to Expect in 2015' ,0.0,Neutral
'@Forbes: While @Apple still dominates e-commerce @Android devices are grabbing market share: ',2.0,Positive
'@GMONEYizME: I've probably spent more on replacing non functioning Iphone cables than I've spent on iPhones @apple' - #SwitchToLumia,-2.0,Negative
'@JamesLoera: @mariah_reagan true.. Silly iPhone' @apple get your life together,-2.0,Negative
'@OneRepublic: Studio at 45.00 ft. One outlet 4 computers. @Apple we need the batteries of the future NoW!!!! ',-2.0,Negative
'@OneRepublic: Studio at 45.00 ft. One outlet 4 computers. @Apple we need the batteries of the future NoW!!!! ',0.0,Neutral
'@WhoaBiebz: GET YOUR SHIT TOGETHER OR I'LL GUY A SAMSUNG GALAXY S5 @APPLE' ,-2.0,Negative
'@apple : Hey you wanna use iFon Siks? Jas follow @rizalscandal and u will get it! ',0.0,Neutral
'@apple: what MacBook @ray_alexander_: Apple. I need my MacBook byke.' ,0.0,Neutral
'@timesofindia: #Facebook CEO Mark Zuckerberg criticizes Apple ' his iPhone 6+ bend! LOL @Apple,-2.0,Negative
'A lot of times people don't know what they want until you show it to them.' - Steve Jobs #AAPL #Apple,0.0,Neutral
'After School' app gets pulled by @apple ... I say good! Cyber bullying is awful ,2.0,Positive
'An overarching conspiracy' @Apple @google @DisneyPixar &amp; more accused of suppressing worker compensation. ,-2.0,Negative
'Apples legendarische garage is een mythe' via @apple @marketing,0.0,Neutral
'Not a book on how @Apple or @Starbucks grow global brands. This is your book on how to grow your #stickybrand ' ,0.0,Neutral
'OneRepublic: Studio at 45.00 ft. One outlet 4 computers. @Apple we need the batteries of the future NoW!!!! ',0.0,Neutral
'They certainly do not have the design of @apple or platform of @Android. Not surprised tablets/phones failed.' @BradStone #leadinginlocal,2.0,Positive
'This accessory may not be supported' ok @Apple just tell me that the charger that came with my phone won't work???,-2.0,Negative
(Via FC) Apple Is Warming Up To Social Media - Apple is hiring a social media guru in L.A. Will @Apple finally twe... ,0.0,Neutral
@Apple Is Figuring Out How To Sell An Archetype via @techcrunch #tech ,0.0,Neutral
@Apple is the Most Innovative Company of 2014 via @TechCocktail #innovation,2.0,Positive
@Apple patents drop-proof mechanism. Breaks laws of physics with anti-gravity. via @tomshardware #getagoodcase,0.0,Neutral
@apple I don't think the '59' should be so close to the '00' when setting an alarm on an iPhone. Many times I have fallen victim to this.,-2.0,Negative
@apple diag and support suck a lot! It says 'cannot connect server try again' then 'ticket not found' #disgusting ,-2.0,Negative
@apple why is my computer so slow,-2.0,Negative
@mattz62 We'll find out when I go to the @Apple store and see what they say.,0.0,Neutral
@stevewoz: passion for engineering/design at the heart of what he did for @apple. via @BloombergTV,0.0,Neutral
@support @dickc how can anyone logjn &amp; reorder my tweets? I have 2step auth don't share passwords &amp; @apple said I've no malware @pmarca,0.0,Neutral
@facebook founder @MarkZuckerberg attacks @apple boss @TimCook over 'ridiculous' comments about ads ,-2.0,Negative
@Apple #HealthKit first movers featured at @mHealthsummit | Mobiquity's own @snyder4g also panelist @mhealth14 ,0.0,Neutral
@Apple &amp; @Google At Work: The Enterprise Challenge - Julie M. Anderson via @InformationWeek ,0.0,Neutral
@Apple CEO @tim_cook visits @WhiteHouse by @JMHattem,0.0,Neutral
@Apple CEO's name to grace Alabama antidiscrimination bill |@SDGLN @KenSanDiego @Benny_C @jimwinsor @mistercervantes ,0.0,Neutral
@Apple Store is coming to Brooklyn ,0.0,Neutral
@Apple USE THIS 4 UR NEXT AD #funconvo ,0.0,Neutral
@Apple and @Amazon refuse to make full federal workforce diversity data public #Diversity #Tech #technology #jobs,-2.0,Negative
@Apple engineer makes printer from #Lego #makers ,0.0,Neutral
@Apple faces $1B lawsuit over iPod allegations: #legal #tech #lawsuit,-2.0,Negative
@Apple heads to trial over digital music claims $APPL #tech,0.0,Neutral
@Apple is reportedly hiring fashion-focused staff for its physical stores #FTDaily #FashionTech,0.0,Neutral
@Apple it really makes it hard to spend money on apps with functionality that might soon disappear on the Today Menu. Please stop this.,-2.0,Negative
@Apple needs to consider these emoji's! I REALLY NEED THEM IN MY LIFE!!! via @buzzfeed,0.0,Neutral
@Apple patents new reflex drop technology for #Mobile devices|learn how this could come in handy #MobileDose ,0.0,Neutral
@Apple patents new tech that shifts #iphone's center of gravity during falls so it lands with minimal damages. ,0.0,Neutral
@Apple please ban 'After School' and 'Yik Yak' apps from iTunes/App Store. These are apps being used for anonymous bullying &amp; threats.,-2.0,Negative
@Apple rules .@Windows &amp; .@BillGates blow!,2.0,Positive
@Apple rumoured to be launching a 'Mega Tab' because #biggerisbetter ,0.0,Neutral
@Apple says security measures have cut phone theft by nearly 40 percent (in some places) ,0.0,Neutral
@Apple seems to have killed Genius Bar reservations online or via Macs in Apple Stores even.,0.0,Neutral
@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait,-2.0,Negative
@Apple wants you to stop taking vertical photos: via @OutsideMagazine,-2.0,Negative
@Apple's iAd #programmatic #advertising is a sign of the times but it doesn't match the company's innovative rep: ,0.0,Neutral
@Google Trumps @Apple In Streaming Media Sales ,0.0,Neutral
@Google Trumps @Apple In Streaming Media Sales @mp_gavin,0.0,Neutral
@Google Unseats @Apple In U.S. Classrooms As #Chromebooks Beat #iPads,-2.0,Negative
@Google is officially beating @Apple in the TV streaming market with graph from @qz ,0.0,Neutral
@IKEA Channels @Apple in a Hilarious Ad for Its New Catalog #Bookbook via #TIME #IKEA ,0.0,Neutral
@McDonalds Shares a Slice With #iPhone6 Lovers @apple ,0.0,Neutral
@Samsungtweets adds some heavyhitting #digitalhealth partners to rival @Apple via @mobihealthnews ,-2.0,Negative
@Samsungtweets claims tht its open access devpt platform goes beyond either @Apple HealthKit or @GoogleFit ,0.0,Neutral
@Sony named 'most-desired brand' during #BlackFriday &amp; #CyberMonday beating #tech rival @Apple: via @TheDrum,-2.0,Negative
@TeamCavuto @Apple I don't believe it matters if you think this anger is misplaced. #DieIn,0.0,Neutral
@andrewdmilam @WintekNOC @Apple @netflix @google You get 6ms ping. I get no connection. Thanks @comcast ,-2.0,Negative
@apple Is the iPhone 6 y3k compliant?,0.0,Neutral
@apple MacMail on OS X #Yosemite is really giving me a hard time. Is there an alternative email program out there? #YosemiteProblems,-2.0,Negative
@apple The iPad update to iOS 8 is an absolute disaster. Nothing works right anymore. Safari crashes constantly. #iFail,-2.0,Negative
@apple fix yourself ,-2.0,Negative
@apple has a 40% market share of UK smartphone market - driven by the Iphone 6. Great that over a third of sales were made in Apple stores.,2.0,Positive
@apple there needs to be a finger gun emoji PRONTO.,0.0,Neutral
@apple why do your computers like to crash on dead week before finals?,-2.0,Negative
@apple you suck,-2.0,Negative
@codeorg it looks like @Apple is offering a free course on one of their programs - is that the same thing you are seeing? #HourOfCode,2.0,Positive
@dell ordering a laptop today. How about I try @apple or @lenovo instead. Maybe their reps will be kind instead of THIS behavior.,2.0,Positive
@google Trumps @Apple In Streaming Media Sales ,-2.0,Negative
@panic The inconsistency and overall weirdness that controls the @apple #appstore is why I archive previous versions.. easy to downgrade.,-2.0,Negative
@tim_cook That rage when dealing @Apple Geniuses when they maintain 'it's not a known issue' when a simple google search shows it's a big 1.0,-2.0,Negative
// when i have gone through 6 iphone chargers in the past montht hank s @apple,-2.0,Negative
0144 : #Sick : Being sick has a perk. Catching up on a million shows with @apple TV.,0.0,Neutral
1 in 10 US iPhone 6 owners have now used @Apple Pay - report ,0.0,Neutral
10 best #SteveJobs #apple #aapl #tech30 via,0.0,Neutral
10 best Steve Jobs emails #apple #stevejobs #AAPL ,0.0,Neutral
10 best Steve Jobs emails #apple @apple,0.0,Neutral
11am and 20% battery. Die @apple,-2.0,Negative
12 Gift Ideas For The Apple Lover Who Has Everything @apple #technology,0.0,Neutral
13 Things You Didn't Know Your #iPhone6 Could Do #aapl ,0.0,Neutral
13% left what even is this shit @apple,-2.0,Negative
16GB @Apple #iPad Air 2 Retina WiFi Tablet $400 Free Shipping via #EBAY #CyberMonday #firstworldproblems,0.0,Neutral
1st quarter ? RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple next year,0.0,Neutral
2 simple rules for young designers from legendary @Apple designer Susan Kare via @FastCoDesign ,0.0,Neutral
2) @Apple I've got one question for yall. Who is the genius who decided CAPITALIZING random words was a good idea? Bec it wasn't a good idea,-2.0,Negative
2/ At its announcement @samsung supporters criticized #AAPL for 'following' Samsung into the large screen game.,-2.0,Negative
2015 @apple #MacBookAir Release May be The Best Mac Yet ,2.0,Positive
2015 to be the year of biometrics wearables cryptocurrency and streaming $AAPL #aapl,0.0,Neutral
2nd day with my new iPhone WTF @Apple ?!In switching to @SamsungMobileUS ,-2.0,Negative
3 #Tech Stocks That Could Soar in 2015 | The Motley Fool #goog #aapl #fb ,0.0,Neutral
3 More #AppleWatch Details Exposed #aapl ,0.0,Neutral
3 Reasons #Apple Is a Potential Warren Buffett Stock and 1 Reason It Isn't | The Motley Fool #aapl ,0.0,Neutral
3 Simple Things #Investors Ought to Know Before Buying a #Stock (#AAPL) ,0.0,Neutral
3/ Looking at it now especially with @samsung's declining sales it looks more like #AAPL just decided it wanted Samsung's piece of the pie,0.0,Neutral
3G is draining my battery fix this @apple,-2.0,Negative
4-inch #iPhone6: Five Reasons #Apple Won't Make It - Forbes #aapl ,-2.0,Negative
4-star analyst Alex Gauna from JMP Securities rated $AAPL w/a BUY. Alex has a 63% success rate #NASDAQ #stocks #AAPL,0.0,Neutral
4.5 min silence #MikeBrown #NYC protesters @Apple store @Stackizshort #EricGarner #ICantBreathe #BlackLivesMatter,0.0,Neutral
42% believe #iPhone6 won't be available this Christmas survey says via @CNET #aapl,0.0,Neutral
5 Companies Growing Faster Than Apple Inc. #AAPL,0.0,Neutral
5 Unfiltered Quotes From #Apple Co-Founder Steve #Wozniak #aapl #woz ,0.0,Neutral
5 gorgeous #iPhone #apps with surprising designs and amazing visuals | BGR #aapl ,2.0,Positive
6 Reasons #Apple Could Have Fallen 6% Yesterday - Forbes #aapl ,0.0,Neutral
6 Reasons Apple Could Have Fallen 6% Yesterday $AAPL #aapl,0.0,Neutral
7 awesome paid #iPhone and #iPad apps that are free for a limited time via @BGR #aapl ,2.0,Positive
85 Ideas from 85 Years: Microchips @google @Walmart @apple junk bonds the Pill and Singapore make the list. ,0.0,Neutral
9 awesome paid #iPhone apps that are free for a limited time (save over $100!) via @BGR #aapl,2.0,Positive
90% nd i aint even leave the house yet @apple water u doin fam,-2.0,Negative
@ me RT @101Baemations: Can't stand those ppl with @Apple stickers everywhere. 9/10 they prob just bought an iPod shuffle,-2.0,Negative
@5SOS OMG THIS WOULD ACTUALLY BE A RLLY CUTE EMOJI @apple,0.0,Neutral
@5wa Haha @Apple techs seeing the #CondoSeniors cookery should jump at opportunity! ;-),0.0,Neutral
@ABillaut @VaynerMedia @Apple Thanks so much!,2.0,Positive
@AEvan720 @Apple dude I play trombone....I'm worried,0.0,Neutral
@APPLE CAN YALL PLEASE SEND ME MY FUCKIN PHONE,-2.0,Negative
@APPLE IF YOU DIDNT MAKE SUCH GOOD PRODUCTS I WOULD BOYCOTT YOU FOREVER,2.0,Positive
@APPLE YOURE SHIT FIX MY PROBLEM,-2.0,Negative
@APSVirginia special education staff working hard on behalf of our students with disabilities @Apple ed1426 ,2.0,Positive
@ATTCares @senisbs Wireless Family Share plan one line upgrade just killed my discount. Not sure it was mentioned on @Apple pre-order page.,-2.0,Negative
@ATTCares I want to stay with @Apple me and @SamsungMobile don't get along,2.0,Positive
@AllenYork @CarlaBarlaCakes @Apple no a video message from missing my face time like you missed my call you leave a voicemail,-2.0,Negative
@AllenYork @CarlaBarlaCakes @Apple you can already leave snap video messages in Apple txts but they go away in 2 mins if you don't watch,-2.0,Negative
@Amy_Mc blame @apple and their rubbish memory on my phone,-2.0,Negative
@AngelaYake @googledrive @HuluPlus @Apple @google @YouTube Love it! Some great dance moves too :),2.0,Positive
@Anna_Cochrane @Apple Shouldn't you be out walking Anna? Pick me up a iPhone 6 128g while you're there. I can DM an address.,0.0,Neutral
@AppIeGivevvay if your not affiliated how the Fuc# you giving away all of these phones? I will be calling @Apple on Monday.,0.0,Neutral
@AppStore @apple When is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the Update is in your hands,0.0,Neutral
@Apple #CEO @Tim_Cook to be namesake of Alabama anti-discrimination bill ,0.0,Neutral
@Apple #Patents iPhone Drop Protection Mechanism That Changes Device Angle InåÊFreefall via @techcrunch #WickedSmart,0.0,Neutral
@Apple #Pay Or @google #Wallet: Which is Better?#BiztechLTD ,0.0,Neutral
@Apple #fail - Since updating my #ipad #OS there is a #bug that does not delete videos and free up memory forcing... ,-2.0,Negative
@Apple #iOS8 Notification Center is a pain in the ass: No way to sort no way to dismiss all notifications and hitting that [x] on each app,-2.0,Negative
@Apple #iPod lawsuit will reveal unseen Steve Jobs video ,0.0,Neutral
@Apple #ipad #innovation let us maintain what we enjoyed when we were young via @HuffPostTech ,2.0,Positive
@Apple 'deleted #iPod #music from rival services' ,-2.0,Negative
@Apple - Minneapolis isn't Cupertino. When Siri tells me it's 36å¡ in December no need to add the 'brr!' 'F yeah' might be more appropriate.,0.0,Neutral
@Apple - What if I don't want my money going to Africa to fight AIDS? We have problems here we need to fight.#apple #africa @cnn #cnn,-2.0,Negative
@Apple ??? My iPhone 3 which has been sitting quietly for a year in a protective case just split open at the back ,-2.0,Negative
@Apple @DonorsChoose @BestBuy Help me reach my goal.,0.0,Neutral
@Apple @TMobile @tim_cook @JohnLegere 128 iPhone6plus and 128 iPhone6 (lots of cash spent) help...please!,-2.0,Negative
@Apple @appleios rolled out #WebGL to #iOS8 3 months ago and just overtook @google @Android in WebGL support levels.,0.0,Neutral
@Apple @iCloud Family in-app purchase approvals broken since Friday? You might have some very unhappy money-losing developers come Monday.,-2.0,Negative
@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look ,-2.0,Negative
@Apple @ibmbizanalytics MobileFirst enterprise collaboration online. Game changer? #doclens ,0.0,Neutral
@Apple @tim_cook Perhaps a less malleable metal for the shell of the #iPhone6SPlus. #noticedsomecurve,0.0,Neutral
@Apple @tim_cook question Will Passbook ever do anything?,0.0,Neutral
@Apple BTW I LOVE all of your products. They rock! Your power cords are junk. You seriously need to fix this!,2.0,Positive
@Apple Default search engine,0.0,Neutral
@Apple For the love of GAWD CENTER the '1'on the damn calendar app. You fixed it once its back off center AGAIN! ,-2.0,Negative
@Apple GBP200 repair an #iPhone5 that died 4 mths out of warranty. The new phone comes with only 90 days warranty. Why?!?! #unhappycustomer,-2.0,Negative
@Apple Give me a job so I never have to suffer through Windows OS for personal nor work use,2.0,Positive
@Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST B/C,-2.0,Negative
@Apple I figured out #memory issue on my #ipad. It wasnt a #bug but a new hidden folder that stores our images... ,-2.0,Negative
@Apple I give up. You beat me. Trying to manually add music to my iphone has left me a broken man. #itunes #apple,-2.0,Negative
@Apple I h8 everything about u,-2.0,Negative
@Apple I had a power cord problem- under warranty. You said it would be fine. It isn't. And now you won't replace it? ,-2.0,Negative
@Apple I know you have the most secure OS but you've lost me as you don't have a #dualsim version for us travelling types,-2.0,Negative
@Apple I salut you! @kcdenton's photo ,2.0,Positive
@Apple I'd like to see emojis that look like me,0.0,Neutral
@Apple I'm so done with your products like what kind of a FaceTime call is this @AppStore ,-2.0,Negative
@Apple Is Already Building Its Next Massive Business And No One Seems To Have Noticed ,0.0,Neutral
@Apple Love #ApplePay and its security features. Pls. make it work with iTunes 2 eliminate need for my cc info. I'll pay ahead. #PayItSafe,2.0,Positive
@Apple Maps where is the #FAUSTADIUM ? @floridaatlantic@fauathletics #fau #bocaraton #floridaatlantic #floridaa... ,0.0,Neutral
@Apple Pay = Compuserve | BTC = the internet,0.0,Neutral
@Apple Planning to Open 500 iStores in India :,0.0,Neutral
@Apple Sales@ IMac 24inch 2007 updated with Yosi... great family device refurbished.. å£330.00 3 Month Warranty... ,0.0,Neutral
@Apple Stop liking man.,-2.0,Negative
@Apple TV fades away in #streaming video player market ,0.0,Neutral
@Apple This was NORMAL use-- NO ABUSE! Wrapped it exactly as you instructed me to. This is a fire hazard. You should replace it. #defective,-2.0,Negative
@Apple Watch SDK and #Monetizaton: Why You Should Download #WatchKit As Soon As Possible ,0.0,Neutral
@Apple Watch's high-priced fashion focus on the mark survey says #SNRTG #BMRTG #BTRTG,2.0,Positive
@Apple What english is this? What do you mean? ,-2.0,Negative
@Apple When will you follow through &amp; equip #MacBooks with SIMs too? Can do well without SD Card reader #mobileoffice #innovation #Userstory,0.0,Neutral
@Apple YH News Apple IPod Judge Asks If Lack of Plaintiff Dooms Trial: Apple Inc. (AAPL) said it discovered th... ,0.0,Neutral
@Apple YH News Apple Patent Could Prevent Cracked iPhones: Apple was awarded a patent for a gravity-defying ha... ,0.0,Neutral
@Apple YH News Apple tumbles as much as 6 percent in unusual trading: By Chuck Mikolajczak NEW YORK (Reuters) ... ,-2.0,Negative
